,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,p_change_t1
137,2016/6/13,2113.91,2122.46,2084.3,2083.29,210287.7,-48.66,-2.28,2129.058,2124.464,2100.585,171376.08,196461.65,171576.09,0.51
136,2016/6/14,2080.9,2098.06,2095.02,2079.4,153549.23,10.72,0.51,2117.534,2126.474,2101.527,161033.63,201239.08,171609.62,0.55
135,2016/6/15,2073.47,2115.38,2106.63,2073.1,195499.25,11.61,0.55,2111.596,2127.921,2102.727,172815.8,203074.62,174594.96,-0.56
134,2016/6/16,2095.36,2105.25,2094.81,2091.49,179688.61,-11.82,-0.56,2102.744,2121.836,2103.694,180616.54,180391.74,176153.91,0.35
133,2016/6/17,2093.69,2115.42,2102.2,2093.69,178460.81,7.39,0.35,2096.592,2118.16,2104.866,183497.12,172764.5,173558.39,0.1
132,2016/6/20,2109.57,2110.89,2104.22,2092.83,120911.6,2.02,0.1,2100.576,2114.817,2106.387,165621.9,168498.99,172578.97,0.02
131,2016/6/21,2108.87,2130.9,2104.56,2100.06,176999.05,0.34,0.02,2102.484,2110.009,2107.459,170311.86,165672.74,174483.83,0.53
130,2016/6/22,2101.05,2116.3,2115.77,2098.63,135487.33,11.21,0.53,2104.312,2107.954,2109.127,158309.48,165562.64,174018.59,-0.48
129,2016/6/23,2114.77,2114.77,2105.53,2098.36,152823.45,-10.24,-0.48,2106.456,2104.6,2111.071,152936.45,166776.49,175107.55,-1.39
128,2016/6/24,2100,2112.61,2076.3,2052.98,226078.3,-29.23,-1.39,2101.276,2098.934,2111.291,162459.95,172978.53,180768.96,0.94
127,2016/6/27,2070.94,2096.2,2095.89,2070.82,164884.67,19.59,0.94,2099.61,2100.093,2112.279,171254.56,168438.23,182449.94,0.29
126,2016/6/28,2089.35,2104.48,2102.05,2084.18,175882.06,6.16,0.29,2099.108,2100.796,2113.635,171031.16,170671.51,185955.3,0.99
125,2016/6/29,2105.76,2124.29,2122.97,2104.23,294557.25,20.92,0.99,2100.548,2102.43,2115.176,202845.15,180577.31,191825.97,-0.02
124,2016/6/30,2123.87,2130.98,2122.63,2120.41,203545.17,-0.34,-0.02,2103.968,2105.212,2113.524,212989.49,182962.97,181677.35,0.21
123,2016/7/1,2124.4,2133.35,2127.09,2122.86,161328.05,4.46,0.21,2114.126,2107.701,2112.931,200039.44,181249.69,177007.1,1.7
122,2016/7/4,2121.9,2169.62,2163.29,2120.49,308620.31,36.2,1.7,2127.606,2113.608,2114.213,228786.57,200020.56,184259.78,0.26
121,2016/7/5,2162.09,2174.42,2168.86,2159.9,323077.28,5.57,0.26,2140.968,2120.038,2115.024,258225.61,214628.39,190150.57,-0.08
120,2016/7/6,2161.58,2169.46,2167.1,2149.04,245384.48,-1.76,-0.08,2149.794,2125.171,2116.563,248391.06,225618.1,195590.37,-0.01
119,2016/7/7,2161.36,2173.7,2166.88,2153.77,269777.09,-0.22,-0.01,2158.644,2131.306,2117.953,261637.44,237313.47,202044.98,-0.84
118,2016/7/8,2156.38,2158.77,2148.76,2147.14,193587.89,-18.12,-0.84,2162.978,2138.552,2118.743,268089.41,234064.43,203521.48,0.32
117,2016/7/11,2152.74,2175.24,2155.72,2150.37,286092.44,6.96,0.32,2161.464,2144.535,2122.314,263583.84,246185.2,207311.72,2.07
116,2016/7/12,2156.63,2201.63,2200.35,2156.59,402537.34,44.63,2.07,2167.762,2154.365,2127.58,279475.85,268850.73,219761.12,-0.12
115,2016/7/13,2195.98,2222.25,2197.79,2191.59,432797.97,-2.56,-0.12,2173.9,2161.847,2132.138,316958.55,282674.8,231626.06,-0.12
114,2016/7/14,2195.34,2199.84,2195.23,2184.49,241525.44,-2.56,-0.12,2179.57,2169.107,2137.159,311308.22,286472.83,234717.9,-0.13
113,2016/7/15,2196.95,2200.88,2192.39,2186.36,215852.27,-2.84,-0.13,2188.296,2175.637,2141.669,315761.09,291925.25,236587.47,-0.2
112,2016/7/18,2190.47,2205.8,2187.98,2184.05,295271.81,-4.41,-0.2,2194.748,2178.106,2145.857,317596.97,290590.4,245305.48,-0.57
111,2016/7/19,2188.8,2193.57,2175.4,2163.31,218091.34,-12.58,-0.57,2189.758,2178.76,2149.399,280707.77,280091.81,247360.1,-0.38
110,2016/7/20,2173.55,2178,2167.12,2163.11,145619.27,-8.28,-0.38,2183.624,2178.762,2151.967,223272.03,270115.29,247866.69,0.49
109,2016/7/21,2168.48,2185.62,2177.78,2168.48,180467.55,10.66,0.49,2180.134,2179.852,2155.579,211060.45,261184.33,249248.9,-0.94
108,2016/7/22,2175.98,2177.44,2157.23,2154.36,183891.91,-20.55,-0.94,2173.102,2180.699,2159.626,204668.38,260214.73,247139.58,0.11
107,2016/7/25,2155.32,2167.51,2159.55,2152.09,145281.44,2.32,0.11,2167.416,2181.082,2162.809,174670.3,246133.63,246159.42,1.06
106,2016/7/26,2156.81,2183.06,2182.51,2156.77,184060.52,22.96,1.06,2168.838,2179.298,2166.832,167864.14,224285.95,246568.34,-0.39
105,2016/7/27,2182.72,2186.08,2173.97,2125.27,379348.06,-8.54,-0.39,2170.208,2176.916,2169.382,214609.9,218940.96,250807.88,-0.47
104,2016/7/28,2160.16,2173.08,2163.81,2153.89,258754.23,-10.16,-0.47,2167.414,2173.774,2171.44,230267.23,220663.84,253568.33,-0.4
103,2016/7/29,2163.64,2166.85,2155.24,2151.93,187147.3,-8.57,-0.4,2167.016,2170.059,2172.848,230918.31,217793.34,254859.3,-0.36
102,2016/8/1,2151.54,2155.79,2147.56,2136.11,201553.95,-7.68,-0.36,2164.618,2166.017,2172.062,242172.81,208421.56,249505.98,0.04
101,2016/8/2,2145.82,2151.29,2148.45,2138.19,125921.11,0.89,0.04,2157.806,2163.322,2171.041,230544.93,199204.53,239648.17,-0.12
100,2016/8/3,2140.15,2149.89,2145.79,2136.6,153068.94,-2.66,-0.12,2152.17,2161.189,2169.975,185289.11,199949.5,235032.39,-0.09
99,2016/8/4,2145.66,2146.6,2143.84,2130.17,149556.62,-1.95,-0.09,2148.176,2157.795,2168.824,163449.58,196858.41,229021.37,0.23
98,2016/8/5,2142.34,2159.14,2148.68,2137.31,161644.34,4.84,0.23,2146.864,2156.94,2168.82,158348.99,194633.65,227424.19,0.51
97,2016/8/8,2147.7,2159.95,2159.67,2137.52,167757.41,10.99,0.51,2149.286,2156.952,2169.017,151589.68,196881.25,221507.44,0.73
96,2016/8/9,2159.31,2176.7,2175.34,2157.76,228247.45,15.67,0.73,2154.664,2156.235,2167.767,172054.95,201299.94,212792.95,-0.24
95,2016/8/10,2175.13,2179.61,2170.1,2169.13,173910.19,-5.24,-0.24,2159.526,2155.848,2166.382,176223.2,180756.15,199848.56,0.32
94,2016/8/11,2168.13,2205.88,2177.06,2168.13,265851.66,6.96,0.32,2166.17,2157.173,2165.474,199482.21,181465.9,201064.87,2.09
93,2016/8/12,2177.8,2222.69,2222.49,2175.85,344300.12,45.43,2.09,2180.932,2163.898,2166.979,236013.37,197181.18,207487.26,2.93
92,2016/8/15,2227.08,2310.28,2287.66,2225.62,637453.06,65.17,2.93,2206.53,2177.908,2171.963,329952.5,240771.09,224596.32,-1.31
91,2016/8/16,2293.81,2302.33,2257.7,2253.41,612494.31,-29.96,-1.31,2223.002,2188.833,2176.078,406801.87,289428.41,244316.47,-0.17
90,2016/8/17,2260.93,2270.37,2253.74,2241.94,308488.66,-3.96,-0.17,2239.73,2199.628,2180.409,433717.56,304970.38,252459.94,-0.4
89,2016/8/18,2253.12,2274.45,2244.72,2235.05,338804.47,-9.02,-0.4,2253.262,2209.716,2183.756,448308.12,323895.17,260376.79,0.21
88,2016/8/19,2241.67,2254.49,2249.34,2230.33,289006.94,4.62,0.21,2258.632,2219.782,2188.361,437249.49,336631.43,265632.54,-0.54
87,2016/8/22,2249.08,2253.59,2237.13,2235.01,261930.59,-12.21,-0.54,2248.526,2227.528,2192.24,362144.99,346048.75,271465,0.21
86,2016/8/23,2235.39,2256.33,2241.95,2232.44,230239.03,4.82,0.21,2245.376,2234.189,2195.212,285693.94,346247.9,273773.92,-0.43
85,2016/8/24,2242.91,2244.88,2232.21,2227.56,181217.88,-9.74,-0.43,2241.07,2240.4,2198.124,260239.78,346978.67,263867.41,-0.45
84,2016/8/25,2224.51,2226,2222.15,2205.01,218191.05,-10.06,-0.45,2236.556,2244.909,2201.041,236117.1,342212.61,261839.25,-0.13
83,2016/8/26,2223.31,2232.29,2219.31,2215.62,164309.66,-2.84,-0.13,2230.55,2244.591,2204.245,211177.64,324213.57,260697.37,-0.23
82,2016/8/29,2219.02,2220.13,2214.26,2205.12,198520.12,-5.05,-0.23,2225.976,2237.251,2207.58,198495.55,280320.27,260545.68,0.44
81,2016/8/30,2215.84,2229.83,2224.06,2215.69,198466.92,9.8,0.44,2222.398,2233.887,2211.36,192141.13,238917.53,264172.97,0.39
80,2016/8/31,2222.02,2237.66,2232.71,2218.65,169555.52,8.65,0.39,2222.498,2231.784,2215.706,189808.65,225024.22,264997.3,-0.55
79,2016/9/1,2230.36,2235.65,2220.4,2219.25,190282.23,-12.31,-0.55,2222.148,2229.352,2219.534,184226.89,210171.99,267033.58,0.43
78,2016/9/2,2216.29,2231.46,2229.89,2215.64,204060.23,9.49,0.43,2224.264,2227.407,2223.595,192177,201677.32,269154.38,-0.05
77,2016/9/5,2230.41,2240.49,2228.72,2224.93,178134.52,-1.17,-0.05,2227.156,2226.566,2227.047,188099.88,193297.72,269673.23,0.17
76,2016/9/6,2227.44,2241.52,2232.45,2217.48,212547.7,3.73,0.17,2228.834,2225.616,2229.902,190916.04,191528.58,268888.24,0.18
75,2016/9/7,2233.03,2246.37,2236.55,2230.58,220976.7,4.1,0.18,2229.602,2226.05,2233.225,201200.28,195504.47,271241.57,0
74,2016/9/8,2234.95,2239.17,2236.63,2230.82,141711.56,0.08,0,2232.848,2227.498,2236.204,191486.14,187856.52,265034.56,-0.33
73,2016/9/9,2236.39,2241.61,2229.31,2228.66,174115.12,-7.32,-0.33,2232.732,2228.498,2236.545,185497.12,188837.06,256525.31,-1.32
72,2016/9/12,2201.68,2202.9,2199.98,2175.33,345468.91,-29.33,-1.32,2226.984,2227.07,2232.161,218964,203531.94,241926.11,-0.31
71,2016/9/13,2197.38,2199.24,2193.19,2185.82,149689.23,-6.79,-0.31,2219.132,2223.983,2228.935,206392.3,198654.17,218785.85,-0.76
70,2016/9/14,2184.11,2187.95,2176.52,2172.4,181696.56,-16.67,-0.76,2207.126,2218.364,2225.074,198536.28,199868.28,212446.25,0.59
69,2016/9/19,2178.76,2191.22,2189.46,2178.76,141356.66,12.94,0.59,2197.692,2215.27,2222.311,198465.3,194975.72,202573.86,-0.24
68,2016/9/20,2190.1,2190.72,2184.21,2181.02,110228.94,-5.25,-0.24,2188.672,2210.702,2219.054,185688.06,185592.59,193634.96,0.14
67,2016/9/21,2184.42,2191.81,2187.15,2180.5,124465.09,2.94,0.14,2186.106,2206.545,2216.556,141487.3,180225.65,186761.68,0.62
66,2016/9/22,2195.25,2210.79,2200.7,2192.49,153980.44,13.55,0.62,2187.608,2203.37,2214.493,142345.54,174368.92,182948.75,-0.2
65,2016/9/23,2202.7,2203.66,2196.29,2195.08,117276.36,-4.41,-0.2,2191.562,2199.344,2212.697,129461.5,163998.89,179751.68,-1.32
64,2016/9/26,2190.39,2190.39,2167.26,2166.82,169482.09,-29.03,-1.32,2187.122,2192.407,2209.953,135086.58,166775.94,177316.23,0.42
63,2016/9/27,2163.38,2176.77,2176.45,2162.44,125925.39,9.19,0.42,2185.57,2187.121,2207.81,138225.87,161956.97,175397.01,-0.45
62,2016/9/28,2177.41,2177.41,2166.72,2165.33,92884.32,-9.73,-0.45,2181.484,2183.795,2205.433,131909.72,136698.51,170115.22,0.4
61,2016/9/29,2170.99,2183.17,2175.37,2170.84,118794.64,8.65,0.4,2176.418,2182.013,2202.998,124872.56,133609.05,166131.61,0.09
60,2016/9/30,2171.94,2182.61,2177.35,2171.49,92193.05,1.98,0.09,2172.63,2182.096,2200.23,119855.9,124658.7,162263.49,1.17
59,2016/10/10,2187.65,2204.33,2202.87,2185.47,193002.02,25.52,1.17,2179.752,2183.437,2199.353,124559.88,129823.23,162399.48,0.29
58,2016/10/11,2205.35,2212.43,2209.23,2202.12,211693.84,6.36,0.29,2186.308,2185.939,2198.321,141713.57,139969.72,162781.16,-0.37
57,2016/10/12,2205.44,2205.44,2201,2196.85,154788.38,-8.23,-0.37,2193.164,2187.324,2196.935,154094.39,143002.05,161613.85,0.05
56,2016/10/13,2201.34,2204.89,2202.12,2194.6,183087.91,1.12,0.05,2198.514,2187.466,2195.418,166953.04,145912.8,160140.86,0.35
55,2016/10/14,2199.56,2211.09,2209.81,2196.26,239505.09,7.69,0.35,2205.006,2188.818,2194.081,196415.45,158135.67,161067.28,-0.77
54,2016/10/17,2207.35,2209.14,2192.88,2189.27,231618.67,-16.93,-0.77,2203.008,2191.38,2191.894,204138.78,164349.33,165562.64,1.36
53,2016/10/18,2189.93,2224.34,2222.78,2189.93,317771.16,29.9,1.36,2205.718,2196.013,2191.567,225354.24,183533.91,172745.44,-0.06
52,2016/10/19,2222.78,2230.83,2221.53,2217.63,294328.09,-1.25,-0.06,2209.824,2201.494,2192.644,253262.18,203678.28,170188.4,0.09
51,2016/10/20,2222.63,2228.94,2223.42,2218.97,197729.23,1.89,0.09,2214.084,2206.299,2194.156,256190.45,211571.74,172590.4,0.78
50,2016/10/21,2221.38,2246.58,2240.75,2221.04,356685.78,17.33,0.78,2220.272,2212.639,2197.368,279626.59,238021.02,181339.86,1.35
49,2016/10/24,2245.46,2285.08,2270.95,2243.81,496034.5,30.2,1.35,2235.886,2219.447,2201.442,332509.75,268324.27,199073.75,-0.21
48,2016/10/25,2270.02,2274.38,2266.17,2258.92,324237.88,-4.78,-0.21,2244.564,2225.141,2205.54,333803.1,279578.67,209774.2,-0.4
47,2016/10/26,2263.69,2266.88,2257.12,2254.63,271460.56,-9.05,-0.4,2251.682,2230.753,2209.038,329229.59,291245.89,217123.97,-0.3
46,2016/10/27,2254.32,2256.21,2250.26,2243.63,234383.09,-6.86,-0.3,2257.05,2235.567,2211.517,336560.36,296375.4,221144.1,0.16
45,2016/10/28,2252.38,2271.91,2253.8,2249.49,282334.62,3.54,0.16,2259.66,2239.966,2214.392,321690.13,300658.36,229397.02,-0.15
44,2016/10/31,2247.99,2253.8,2250.47,2236.2,198149.55,-3.33,-0.15,2255.564,2245.725,2218.553,262113.14,297311.45,230830.39,0.58
43,2016/11/1,2250.49,2263.62,2263.48,2246.95,220153.06,13.01,0.58,2255.026,2249.795,2222.904,241296.18,287549.64,235541.77,-0.83
42,2016/11/2,2256.12,2259.19,2244.74,2242.77,222608.25,-18.74,-0.83,2252.55,2252.116,2226.805,231525.71,280377.65,242027.97,1.29
41,2016/11/3,2241.44,2283.25,2273.63,2239.87,409130.28,28.89,1.29,2257.224,2257.137,2231.718,266475.15,301517.76,256544.75,-0.07
40,2016/11/4,2271.85,2284.95,2271.93,2266.92,361920.91,-1.7,-0.07,2260.85,2260.255,2236.447,282392.41,302041.27,270031.14,0.22
39,2016/11/7,2271.96,2279.55,2276.95,2265.36,259667.05,5.02,0.22,2266.146,2260.855,2240.151,294695.91,278404.53,273364.39,0.24
38,2016/11/8,2284.01,2294.62,2282.42,2276.74,325958.75,5.47,0.24,2269.934,2262.48,2243.811,315857.05,278576.61,279077.64,-0.81
37,2016/11/9,2281.12,2281.59,2263.92,2244.43,373524.31,-18.5,-0.81,2273.77,2263.16,2246.957,346040.26,288782.99,290014.44,1.13
36,2016/11/10,2279.94,2297.97,2289.45,2279.94,345659.97,25.53,1.13,2276.934,2267.079,2251.323,333346.2,299910.68,298143.04,0.83
35,2016/11/11,2285.61,2315.96,2308.43,2284.29,569486,18.98,0.83,2284.234,2272.542,2256.254,374859.22,328625.81,314642.09,0.41
34,2016/11/14,2304.61,2338.58,2317.77,2303.97,616848.62,9.34,0.41,2292.398,2279.272,2262.498,446295.53,370495.72,333903.58,-0.3
33,2016/11/15,2315.8,2319.07,2310.9,2306.23,344861.41,-6.87,-0.3,2298.094,2284.014,2266.904,450076.06,382966.56,335258.1,-0.04
32,2016/11/16,2312.5,2314.85,2309.94,2302.14,325963.88,-0.96,-0.04,2307.298,2290.534,2271.325,440563.98,393302.12,336839.88,0.29
31,2016/11/17,2306.41,2317.54,2316.72,2297.74,354507.62,6.78,0.29,2312.752,2294.843,2275.99,442333.51,387839.85,344678.8,-0.41
30,2016/11/18,2318.9,2323.72,2307.27,2304.55,344752.84,-9.45,-0.41,2312.52,2298.377,2279.316,397386.87,386123.05,344082.16,1.19
29,2016/11/21,2304.77,2350.76,2334.68,2304.77,575196.38,27.41,1.19,2315.902,2304.15,2282.503,389056.43,417675.98,348040.25,0.79
28,2016/11/22,2334.68,2357.57,2353,2334.68,659831.75,18.32,0.79,2324.322,2311.208,2286.844,452050.49,451063.28,364819.94,0.31
27,2016/11/23,2355.32,2375.81,2360.34,2352.4,540623.31,7.34,0.31,2334.402,2320.85,2292.005,494982.38,467773.18,378278.08,0.35
26,2016/11/24,2356.85,2382.95,2368.73,2355.8,371580.88,8.39,0.35,2344.804,2328.778,2297.929,498397.03,470365.27,385137.97,1.06
25,2016/11/25,2371.7,2394.71,2393.95,2358.26,443279.75,25.22,1.06,2362.14,2337.33,2304.936,518102.41,457744.64,393185.23,0.38
24,2016/11/28,2406.7,2427.59,2403.14,2398.41,775545.06,9.19,0.38,2375.832,2345.867,2312.57,558172.15,473614.29,422055,1.6
23,2016/11/29,2398.67,2455.43,2441.58,2395.81,930385.88,38.44,1.6,2393.548,2358.935,2321.474,612282.98,532166.74,457566.64,-0.91
22,2016/11/30,2435.81,2444.95,2419.41,2411.56,689719.81,-22.17,-0.91,2405.362,2369.882,2330.208,642102.28,568542.33,480922.22,0.49
21,2016/12/1,2421.93,2448.67,2431.31,2417.96,736066.75,11.9,0.49,2417.878,2381.341,2338.092,714999.45,606698.24,497269.05,-0.61
20,2016/12/2,2427.17,2430.83,2416.51,2401.06,776250.19,-14.8,-0.61,2422.39,2392.265,2345.321,781593.54,649847.98,517985.51,-1.71
19,2016/12/5,2378.21,2386.43,2375.26,2363.13,724283.56,-41.25,-1.71,2416.814,2396.323,2350.237,771341.24,664756.69,541216.34,-0.28
18,2016/12/6,2371.11,2382.2,2368.68,2367,425959.56,-6.58,-0.28,2402.234,2397.891,2354.55,670455.97,641369.48,546216.38,0.35
17,2016/12/7,2367.42,2377.3,2376.92,2358.87,363136.47,8.24,0.35,2393.736,2399.549,2360.199,605139.31,623620.79,545696.98,0.09
16,2016/12/8,2380.66,2387.17,2379,2374.47,396515.56,2.08,0.09,2383.274,2400.576,2364.677,537229.07,626114.26,548239.76,1.36
15,2016/12/9,2374.3,2422.78,2411.31,2372.46,678601.25,32.31,1.36,2382.234,2402.312,2369.821,517699.28,649646.41,553695.53,-1
14,2016/12/12,2408.09,2423.39,2387.16,2362.14,705741.94,-24.15,-1,2384.614,2400.714,2373.291,513990.96,642666.1,558140.19,-0.6
13,2016/12/13,2373.79,2382.44,2372.93,2357.46,412024.88,-14.23,-0.6,2385.464,2393.849,2376.392,511204.02,590830,561498.37,-0.53
12,2016/12/14,2369.5,2384.56,2360.38,2359.72,468003.25,-12.55,-0.53,2382.156,2387.946,2378.914,532177.38,568658.34,568600.33,-2.14
11,2016/12/15,2346.77,2354.35,2309.82,2302.43,425832.53,-50.56,-2.14,2368.32,2375.797,2378.569,538040.77,537634.92,572166.58,-0.33
10,2016/12/16,2302.87,2315.54,2302.32,2298.43,305795.5,-7.5,-0.33,2346.522,2364.378,2378.322,463479.62,490589.45,570218.71,-0.47
9,2016/12/19,2299.71,2303.69,2291.38,2288.3,241622.97,-10.94,-0.47,2327.366,2355.99,2376.157,370655.83,442323.39,553540.04,-0.51
8,2016/12/20,2293.4,2295.11,2279.68,2262.88,301055.34,-11.7,-0.51,2308.716,2347.09,2372.491,348461.92,429832.97,535601.22,0.78
7,2016/12/21,2282.12,2304.6,2297.37,2282,401842.56,17.69,0.78,2296.114,2339.135,2369.342,335229.78,433703.58,528662.18,-0.23
6,2016/12/22,2293.35,2298.19,2292.04,2280.79,292229.81,-5.33,-0.23,2292.558,2330.439,2365.508,308509.24,423275,524694.63,-0.59
5,2016/12/23,2290.25,2291.72,2278.48,2271.13,330608.16,-13.56,-0.59,2287.79,2317.156,2359.734,313471.77,388475.69,519061.05,0.71
4,2016/12/26,2266.38,2295.69,2294.71,2251.71,299235.22,16.23,0.71,2288.456,2307.911,2354.313,324994.22,347825.02,495245.56,-0.34
3,2016/12/27,2291.23,2300.16,2286.96,2286.43,245976.56,-7.75,-0.34,2289.912,2299.314,2346.582,313978.46,331220.19,461025.09,-0.43
2,2016/12/28,2286.41,2289.81,2277.18,2269.16,233045.73,-9.78,-0.43,2285.874,2290.994,2339.47,280219.1,307724.44,438191.39,-0.09
1,2016/12/29,2273.22,2282.19,2275.11,2265.89,239974.7,-2.07,-0.09,2282.488,2287.523,2331.66,269768.07,289138.66,413386.79,0.52
