,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,p_change_t1
126,2016/6/24,10235.045,10315.349,10147.704,9901.9,270946432,-107.564,-1.05,10210.931,10128.389,10135.413,223955632,221298787.2,214889886.4,2.27
125,2016/6/27,10090.053,10377.573,10377.573,10090.053,234958800,229.869,2.27,10242.076,10179.887,10162.984,231031692.8,221469688,218334312,0.83
124,2016/6/28,10330.121,10475.762,10463.448,10309.23,268308768,85.875,0.83,10308.394,10236.717,10195.475,237713747.2,231384536,223763751.2,-0.02
123,2016/6/29,10499.907,10527.687,10460.967,10434.235,249559904,-2.481,-0.02,10340.992,10265.429,10230.082,248200374.4,233378774.4,229310968.8,0.28
122,2016/6/30,10474.935,10509.986,10489.993,10435.529,223147008,29.026,0.28,10387.937,10302.916,10246.585,249384182.4,232227292.8,227676467.2,-0.3
121,2016/7/1,10506.224,10555.953,10458.432,10436.596,204800608,-31.561,-0.3,10450.083,10330.507,10259.049,236155017.6,230055324.8,224647574.4,1.45
120,2016/7/4,10369.69,10631.571,10609.859,10362.853,254107840,151.427,1.45,10496.54,10369.308,10275.841,239984825.6,235508259.2,225766685.6,-0.07
119,2016/7/5,10598.419,10626.02,10602.772,10546.702,263764208,-7.087,-0.07,10524.405,10416.399,10288.734,239075913.6,238394830.4,226382662.4,0.37
118,2016/7/6,10567.668,10641.647,10641.647,10538.096,249830736,38.875,0.37,10560.541,10450.766,10302.662,239130080,243665227.2,228456005.6,-0.2
117,2016/7/7,10612.231,10662.704,10620.582,10526.813,280981984,-21.065,-0.2,10586.658,10487.298,10316.299,250697075.2,250040628.8,232529062.4,-0.08
116,2016/7/8,10613.714,10672.921,10611.802,10560.307,226836464,-8.78,-0.08,10617.332,10533.708,10331.048,255104246.4,245629632,233464209.6,-0.16
115,2016/7/11,10633.625,10734.338,10594.819,10587.959,262658128,-16.983,-0.16,10614.324,10555.432,10367.66,256814304,248399564.8,234934626.4,1.54
114,2016/7/12,10583.168,10757.845,10757.845,10487.549,283692416,163.026,1.54,10645.339,10584.872,10410.795,260799945.6,249937929.6,240661232.8,0.89
113,2016/7/13,10794.501,10890.023,10853.555,10772.83,285320800,95.71,0.89,10687.721,10624.131,10444.78,267897958.4,253514019.2,243446396.8,0.01
112,2016/7/14,10834.902,10866.439,10854.135,10786.494,235098208,0.58,0.01,10734.431,10660.545,10481.731,258721203.2,254709139.2,243468216,-0.28
111,2016/7/15,10854.499,10869.067,10823.214,10774.544,225067264,-30.921,-0.28,10776.714,10697.023,10513.765,258367363.2,256735804.8,243395564.8,-0.57
110,2016/7/18,10793.175,10835.303,10761.999,10708.739,218879296,-61.215,-0.57,10810.15,10712.237,10540.772,249611596.8,253212950.4,244360604.8,0.15
109,2016/7/19,10753.873,10783.218,10778.248,10661.386,200363648,16.249,0.15,10814.23,10729.785,10573.092,232945843.2,246872894.4,242633862.4,-0.17
108,2016/7/20,10775.56,10818.945,10759.86,10740.594,201056496,-18.388,-0.17,10795.491,10741.606,10596.186,216092982.4,241995470.4,242830348.8,0.25
107,2016/7/21,10758.335,10872.344,10787.212,10746.877,215917936,27.352,0.25,10782.107,10758.269,10622.783,212256928,235489065.6,242764847.2,-0.72
106,2016/7/22,10782.242,10801.469,10709.067,10700.111,209978880,-78.145,-0.72,10759.277,10767.995,10650.851,209239251.2,233803307.2,239716469.6,0.09
105,2016/7/25,10684.55,10778.726,10718.355,10668.641,193466400,9.288,0.09,10750.548,10780.349,10667.891,204156672,226884134.4,237641849.6,1.25
104,2016/7/26,10714.751,10852.206,10852.206,10713.695,189431008,133.851,1.25,10765.34,10789.785,10687.328,201970144,217457993.6,233697961.6,-4.11
103,2016/7/27,10858.702,10873.262,10405.85,10289.956,319061888,-446.356,-4.11,10694.538,10745.015,10684.573,225571222.4,220832102.4,237173060.8,-0.09
102,2016/7/28,10386.834,10481.688,10396.305,10262.3,218537280,-9.545,-0.09,10616.357,10699.232,10679.888,226095091.2,219176009.6,236942574.4,-0.64
101,2016/7/29,10384.401,10411.126,10329.435,10294.495,168147008,-66.87,-0.64,10540.43,10649.854,10673.438,217728716.8,213483984,235109894.4,-1.39
100,2016/8/1,10289.885,10290.05,10185.477,10086.645,171711760,-143.958,-1.39,10433.855,10592.202,10652.219,213377788.8,208767230.4,230990090.4,0.64
99,2016/8/2,10173.341,10250.545,10250.545,10157.853,128236280,65.068,0.64,10313.522,10539.431,10634.608,201138843.2,201554493.6,224213694,0.3
98,2016/8/3,10229.473,10295.756,10281.247,10205.984,150021872,30.702,0.3,10288.602,10491.57,10616.588,167330840,196451031.2,219223250.8,0.83
97,2016/8/4,10272.715,10376.213,10366.498,10235.697,166288112,85.251,0.83,10282.64,10449.499,10603.884,156881006.4,191488048.8,213488557.2,-0.23
96,2016/8/5,10368.797,10420.425,10342.279,10333.316,159042496,-24.219,-0.23,10285.209,10412.82,10590.408,155060104,186394410.4,210098858.8,1.22
95,2016/8/8,10314.996,10468.884,10468.884,10259.304,168014416,126.605,1.22,10341.891,10387.873,10584.111,154320635.2,183849212,205366673.2,0.92
94,2016/8/9,10466.038,10564.775,10564.775,10457.823,184955216,95.891,0.92,10404.737,10359.13,10574.457,165664422.4,183401632.8,200429813.2,-0.51
93,2016/8/10,10558.486,10594.771,10511.159,10510.912,187720192,-53.616,-0.51,10450.719,10369.66,10557.338,173204086.4,170267463.2,195549782.8,-1.14
92,2016/8/11,10496.435,10526.348,10390.956,10390.956,180178480,-120.203,-1.14,10455.611,10369.125,10534.179,175982160,166431583.2,192803796.4,1.32
91,2016/8/12,10373.049,10528.104,10528.104,10364.466,169956752,137.148,1.32,10492.776,10388.992,10519.423,178165011.2,166612557.6,190048270.8,2.79
90,2016/8/15,10556.4,10862.956,10822.105,10552.951,285306880,294.001,2.79,10563.42,10452.655,10522.428,201623504,177972069.6,193369650,0.56
89,2016/8/16,10845.618,10913.22,10882.951,10845.07,261239936,60.846,0.56,10627.055,10515.896,10527.664,216880448,191272435.2,196413464.4,0.07
88,2016/8/17,10879.988,10936.578,10890.688,10832.776,239624656,7.737,0.07,10702.961,10576.84,10534.205,227261340.8,200232713.6,198341872.4,-0.11
87,2016/8/18,10873.65,10946.739,10879.196,10834.011,254258448,-11.492,-0.11,10800.609,10628.11,10538.804,242077334.4,209029747.2,200258898,-0.06
86,2016/8/19,10865.382,10911.773,10872.707,10819.797,215165104,-6.489,-0.06,10869.529,10681.153,10546.986,251119004.8,214642008,200518209.2,-1.3
85,2016/8/22,10869.062,10894.839,10731.4,10731.201,214013056,-141.307,-1.3,10851.388,10707.404,10547.638,236860240,219241872,201545542,0.18
84,2016/8/23,10720.503,10793.365,10750.293,10680.1,189050800,18.893,0.18,10824.857,10725.956,10542.543,222422412.8,219651430.4,201526531.6,0.09
83,2016/8/24,10751.352,10815.256,10760.439,10732.921,183005008,10.146,0.09,10798.807,10750.884,10560.272,211098483.2,219179912,194723687.6,-0.76
82,2016/8/25,10694.336,10699.246,10679.147,10564.363,200663088,-81.292,-0.76,10758.797,10779.703,10574.414,200379411.2,221228372.8,193829978,0.14
81,2016/8/26,10703.315,10785.005,10693.75,10675.597,187552256,14.603,0.14,10723.006,10796.268,10592.63,194856841.6,222987923.2,194800240.4,0.29
80,2016/8/29,10690.949,10757.261,10724.399,10682.261,167850176,30.649,0.29,10721.606,10786.497,10619.576,185624265.6,211242252.8,194607161.2,0.04
79,2016/8/30,10732.773,10787.317,10729.115,10713.751,165372528,4.716,0.04,10717.37,10771.113,10643.505,180888611.2,201655512,196463973.6,0.27
78,2016/8/31,10730.547,10776.317,10757.875,10679.649,173134784,28.76,0.27,10716.857,10757.832,10667.336,178914566.4,195006524.8,197619619.2,-0.82
77,2016/9/1,10759.755,10765.507,10669.508,10669.508,179543232,-88.367,-0.82,10714.929,10736.863,10682.486,174690595.2,187535003.2,198282375.2,-0.27
76,2016/9/2,10666.098,10727.88,10640.422,10592.083,164618272,-29.086,-0.27,10704.264,10713.635,10697.394,170103798.4,182480320,198561164,0.52
75,2016/9/5,10682.714,10756.431,10695.452,10674.957,163252496,55.03,0.52,10698.474,10710.04,10708.722,169184262.4,177404264,198323068,1.55
74,2016/9/6,10714.544,10861.498,10861.498,10623.99,216823936,166.046,1.55,10724.951,10721.161,10723.558,179474544,180181577.6,199916504,-0.21
73,2016/9/7,10860.118,10903.637,10838.715,10827.252,232756176,-22.783,-0.21,10741.119,10728.988,10739.936,191398822.4,185156694.4,202168303.2,0.12
72,2016/9/8,10830.047,10863.96,10851.194,10795.868,183177104,12.479,0.12,10777.456,10746.193,10762.948,192125596.8,183408096,202318234.4,-0.81
71,2016/9/9,10855.29,10877.088,10762.793,10762.793,195540112,-88.401,-0.81,10801.93,10753.097,10774.682,198309964.8,184206881.6,203597402.4,-2.8
70,2016/9/12,10578.782,10619.887,10461.576,10460.514,219043248,-301.217,-2.8,10755.155,10726.815,10756.656,209468115.2,189326188.8,200284220.8,0.51
69,2016/9/13,10519.021,10545.204,10514.583,10460.131,163278432,53.007,0.51,10685.772,10705.362,10738.238,198759014.4,189116779.2,195386145.6,-0.57
68,2016/9/14,10466.827,10519.957,10454.244,10425.687,152682912,-60.339,-0.57,10608.878,10674.999,10716.415,182744361.6,187071592,191039058.4,0.98
67,2016/9/19,10476.631,10570.579,10557.248,10476.631,142375088,103.004,0.98,10550.089,10663.773,10700.318,174583958.4,183354777.6,185444890.4,-0.12
66,2016/9/20,10563.044,10563.73,10544.525,10520.08,146374592,-12.723,-0.12,10506.435,10654.183,10683.909,164750854.4,181530409.6,182005364.8,0.37
65,2016/9/21,10543.385,10600.685,10583.402,10538.939,144124352,38.877,0.37,10530.8,10642.978,10676.509,149767075.2,179617595.2,178510929.6,0.74
64,2016/9/22,10644.711,10697.393,10662.214,10634.461,171457120,78.812,0.74,10560.327,10623.049,10672.105,151402812.8,175080913.6,177631245.6,-0.49
63,2016/9/23,10670.589,10679.815,10609.695,10607.863,165681600,-52.519,-0.49,10591.417,10600.147,10664.568,154002550.4,168373456,176765075.2,-2.04
62,2016/9/26,10588.353,10588.51,10392.695,10392.695,179917728,-217,-2.04,10558.506,10554.298,10650.245,161511078.4,168047518.4,175727807.2,0.81
61,2016/9/27,10375.35,10476.969,10476.969,10352.021,148382848,84.274,0.81,10544.995,10525.715,10639.406,161912729.6,163331792,173769336.8,-0.09
60,2016/9/28,10490.045,10492.927,10467.16,10436.116,128838328,-9.809,-0.09,10521.747,10526.274,10626.544,158855524.8,154311300,171818744.4,0.43
59,2016/9/29,10477.043,10553.015,10512.248,10477.043,137601792,45.088,0.43,10491.753,10526.04,10615.701,152084459.2,151743636,170430207.6,0.53
58,2016/9/30,10504.293,10590.372,10567.577,10499.47,128139200,55.329,0.53,10483.33,10537.373,10606.186,144575979.2,149289264.8,168180428.4,1.65
57,2016/10/10,10612.208,10741.689,10741.689,10584.696,185281392,174.112,1.65,10553.129,10555.817,10609.795,145648712,153579895.2,168467336.4,0.38
56,2016/10/11,10743.407,10782.308,10782.308,10727.451,194247872,40.619,0.38,10614.196,10579.596,10616.889,154821716.8,158367223.2,169948816.4,0.06
55,2016/10/12,10751.432,10792.115,10788.592,10733.308,182306704,6.284,0.06,10678.483,10600.115,10621.546,165515392,162185458.4,170901526.8,-0.01
54,2016/10/13,10784.74,10818.041,10787.488,10757.491,188185776,-1.104,-0.01,10733.531,10612.642,10617.846,175632188.8,163858324,169469618.8,-0.26
53,2016/10/14,10774.37,10774.37,10759.681,10692.065,178955424,-27.807,-0.26,10771.952,10627.641,10613.894,185795433.6,165185706.4,166779581.2,-1
52,2016/10/17,10770.336,10783.668,10651.497,10624.816,191944736,-108.184,-1,10753.913,10653.521,10603.909,187128102.4,166388407.2,167217962.8,1.37
51,2016/10/18,10637.688,10797.022,10797.022,10637.688,191065152,145.525,1.37,10756.856,10685.526,10605.621,186491558.4,170656637.6,166994214.8,-0.36
50,2016/10/19,10811.272,10824.406,10757.918,10733.691,201237040,-39.104,-0.36,10750.721,10714.602,10620.438,190277625.6,177896508.8,166103904.4,0.24
49,2016/10/20,10763.462,10802.663,10784.328,10752.915,195500608,26.41,0.24,10750.089,10741.81,10633.925,191740592,183686390.4,167715013.2,-0.33
48,2016/10/21,10783.56,10802.536,10748.897,10678.115,200917344,-35.431,-0.33,10747.932,10759.942,10648.658,196132976,190964204.8,170126734.8,0.87
47,2016/10/24,10755.486,10871.163,10842.642,10740.178,210372720,93.745,0.87,10786.161,10770.037,10662.927,199818572.8,193473337.6,173526616.4,0.27
46,2016/10/25,10846.762,10871.657,10871.505,10841.198,206162608,28.863,0.27,10801.058,10778.957,10679.276,202838064,194664811.2,176516017.2,-0.5
45,2016/10/26,10871.238,10871.238,10817.51,10793.626,218186112,-53.995,-0.5,10812.976,10781.849,10690.982,206227878.4,198252752,180219105.2,-0.26
44,2016/10/27,10805.804,10808.144,10788.97,10745.277,178155808,-28.54,-0.26,10813.905,10781.997,10697.32,202758918.4,197249755.2,180554039.6,-0.72
43,2016/10/28,10783.276,10836.773,10711.036,10710.928,192463072,-77.934,-0.72,10806.333,10777.133,10702.387,201068064,198600520,181893113.2,-0.96
42,2016/11/2,10771.35,10785.11,10692.65,10686.94,79899016,-103.49,-0.96,10776.334,10781.248,10717.384,174973323.2,187395948,176892177.6,0.48
41,2016/11/3,10662.16,10804.26,10743.96,10655.14,88286656,51.31,0.48,10750.825,10775.942,10730.734,151398132.8,177118098.4,173887368,-0.39
40,2016/11/4,10737.91,10784.84,10702.57,10684.47,74385608,-41.39,-0.39,10727.837,10770.407,10742.504,122638032,164432955.2,171164732,-0.07
39,2016/11/7,10704.26,10729.99,10695.18,10663.56,86748064,-7.39,-0.07,10709.079,10761.492,10751.651,104356483.2,153557700.8,168622045.6,0.64
38,2016/11/8,10734.07,10785.88,10763.13,10722.35,80350768,67.95,0.64,10719.498,10762.915,10761.429,81934022.4,141501043.2,166232624,-0.61
37,2016/11/9,10768.86,10785.09,10697.11,10575.16,104935392,-66.02,-0.61,10720.39,10748.362,10759.2,86941297.6,130957310.4,162215324,1.16
36,2016/11/10,10777.1,10848.98,10821.66,10777.1,100993896,124.55,1.16,10735.93,10743.378,10761.167,89482745.6,120440439.2,157552625.2,0.52
35,2016/11/11,10823.93,10878.14,10878.14,10792.83,126012496,56.48,0.52,10771.044,10749.441,10765.645,99808123.2,111223077.6,154737914.8,0.27
34,2016/11/14,10855.98,10952.61,10907.53,10847.82,132624408,29.39,0.27,10813.514,10761.297,10771.647,108983392,106669937.6,151959846.4,0.46
33,2016/11/15,10910.15,10958.1,10958.1,10877.4,106385712,50.57,0.46,10852.508,10786.003,10781.568,114190380.8,98062201.6,148331360.8,0.09
32,2016/11/16,10970.7,10998.92,10968.08,10956.87,109218192,9.98,0.09,10906.702,10813.546,10797.397,115046940.8,100994119.2,144195033.6,-0.21
31,2016/11/17,10942.1,10961.8,10945.42,10887.51,85299432,-22.66,-0.21,10931.454,10833.692,10804.817,111908048,100695396.8,138906747.6,-0.51
30,2016/11/18,10946.88,10963.66,10889.11,10876.91,78940112,-56.31,-0.51,10933.648,10852.346,10811.376,102493571.2,101150847.2,132791901.2,0.1
29,2016/11/21,10877.08,10955.44,10899.92,10861.81,82298544,10.81,0.1,10932.126,10872.82,10817.156,92428398.4,100705895.2,127131798,0.79
28,2016/11/22,10910.42,10985.6,10985.6,10910.42,95783784,85.68,0.79,10937.626,10895.067,10828.991,90308012.8,102249196.8,121875120,-0.11
27,2016/11/23,11011,11041.52,10973.8,10952,108008928,-11.8,-0.11,10938.77,10922.736,10835.549,90066160,102556550.4,116756930.4,-0.06
26,2016/11/24,10960.65,11030.12,10967.47,10947.27,102753136,-6.33,-0.06,10943.18,10937.317,10840.347,93556900.8,102732474.4,111586456.8,0.63
25,2016/11/25,10966.36,11036.53,11036.53,10830.4,102832032,69.06,0.63,10972.664,10953.156,10851.298,98335284.8,100414428,105818752.8,0.29
24,2016/11/28,11078.77,11108.87,11068.87,11045.68,111328216,32.34,0.29,11006.454,10969.29,10865.293,104141219.2,98284808.8,102477373.2,-0.31
23,2016/11/29,11039.62,11124.81,11034.7,11026.3,113370336,-34.17,-0.31,11016.274,10976.95,10881.477,107658529.6,98983271.2,98522736.4,-0.2
22,2016/11/30,11023.66,11072.06,11012.19,10983.18,97834056,-22.51,-0.2,11023.952,10981.361,10897.454,105623555.2,97844857.6,99419488.4,0.69
21,2016/12/1,11037.11,11090.93,11088.16,11036.61,95405536,75.97,0.69,11048.09,10995.635,10914.664,104154035.2,98855468,99775432.4,-1.58
20,2016/12/2,11074.54,11078.29,10912.63,10905.39,101103552,-175.53,-1.58,11023.31,10997.987,10925.167,103808339.2,101071812,101111329.6,-1.18
19,2016/12/5,10776.12,10894.08,10784.33,10762.85,91377688,-128.3,-1.18,10966.402,10986.428,10929.624,99818233.6,101979726.4,101342810.8,-0.04
18,2016/12/6,10798.8,10833.81,10779.77,10774.36,69833816,-4.56,-0.04,10915.416,10965.845,10930.456,91110929.6,99384729.6,100816963.2,0.7
17,2016/12/7,10780.21,10855.72,10855.72,10751.2,74521760,75.95,0.7,10884.122,10954.037,10938.387,86448470.4,96036012.8,99296281.6,-0.4
16,2016/12/8,10865.22,10865.22,10812.3,10804.74,78383208,-43.42,-0.4,10828.95,10938.52,10937.919,83044004.8,93599020,98165747.2,-0.21
15,2016/12/9,10802.18,10835.91,10789.62,10766.56,77588544,-22.68,-0.21,10804.348,10913.829,10933.492,78341003.2,91074671.2,95744549.6,-4.51
14,2016/12/12,10774.59,10775.57,10302.85,10292.54,115126880,-486.77,-4.51,10708.052,10837.227,10903.259,83090841.6,91454537.6,94869673.2,0.29
13,2016/12/13,10280.44,10364.06,10332.28,10192.13,81812800,29.43,0.29,10618.554,10766.985,10871.968,85486638.4,88298784,93641027.6,-0.96
12,2016/12/14,10318.07,10333.66,10232.82,10213.95,79221984,-99.46,-0.96,10493.974,10689.048,10835.205,86426683.2,86437576.8,92141217.2,0.23
11,2016/12/15,10202.24,10331.98,10256.11,10195,75587200,23.29,0.23,10382.736,10605.843,10800.739,85867481.6,84455743.2,91655605.6,0.77
10,2016/12/16,10258.64,10346.53,10334.76,10239.21,67987400,78.65,0.77,10291.764,10548.056,10773.022,83947252.8,81144128,91107970,-0.5
9,2016/12/19,10330.61,10330.61,10283.16,10262.69,65563488,-51.6,-0.5,10287.826,10497.939,10742.184,74034574.4,78562708,90271217.2,-0.37
8,2016/12/20,10275.44,10276.63,10245.33,10204.02,63582324,-37.83,-0.37,10270.436,10444.495,10705.17,70388479.2,77937558.8,88661144.2,0.67
7,2016/12/21,10266.19,10320.34,10313.57,10266.19,62491032,68.24,0.67,10286.586,10390.28,10672.159,67042288.8,76734486,86385249.4,-0.06
6,2016/12/22,10310.72,10323.07,10306.92,10257.32,58660432,-6.65,-0.06,10296.748,10339.742,10639.131,63656935.2,74762208.4,84180614.2,-1.04
5,2016/12/23,10304.64,10311.39,10199.86,10196.72,63294100,-107.06,-1.04,10269.768,10280.766,10597.297,62718275.2,73332764,82203717.6,0.33
4,2016/12/26,10163.51,10233.42,10233.42,10062.37,61395728,33.56,0.33,10259.82,10273.823,10555.525,61884723.2,67959648.8,79707093.2,-0.03
3,2016/12/27,10229.91,10270.98,10230.57,10221.67,52586172,-2.85,-0.03,10256.868,10263.652,10515.318,59685492.8,65036986,76667885,-0.42
2,2016/12/28,10229.01,10246.77,10187.16,10169.8,51950156,-43.41,-0.42,10231.586,10259.086,10474.067,57577317.6,62309803.2,74373690,-0.27
1,2016/12/29,10177.02,10222.52,10159.45,10151.28,49348956,-27.71,-0.27,10202.092,10249.42,10427.632,55715022.4,59685978.8,72070861,0.17
